ID	TD1	TD2	BM1	TD3	BM2	BM3	TD4	TD5	TD6	BM4	TD7	TD8	BM5	TD9	BM6	BM7	BM8	BM9	TD10	BM10
ID_547506	1.23948e-07	0	0	1.57881e-07	0	0	5.0069e-07	7.54615e-08	0	0	0	2.91413e-07	0	3.07896e-07	0	0	0	0	1.09839e-07	0
ID_547568	0	0	0	0	0	0	0	4.52669e-07	0	0	0	6.18285e-07	0	0	0	0	0	0	0	0
ID_547748	1.9677e-06	0	3.05826e-07	1.22383e-05	0	0	1.46175e-06	0	3.00612e-07	1.39527e-06	4.99458e-07	0	0	2.22944e-05	6.19871e-06	0	1.05488e-06	3.18431e-06	1.23303e-06	4.18044e-06
ID_547749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.29016e-06	0	0	0	0	0
ID_547802	4.46737e-07	0	0	1.80577e-06	0	0	2.39313e-07	0	0	0	0	0	0	2.89071e-06	0	0	0	0	2.40321e-07	9.43117e-07
ID_547818	0	0	0	0	0	0	0	1.87391e-07	0	0	0	3.61514e-07	0	0	0	0	0	0	0	0
ID_547868	0	0	0	0	0	0	0	0	8.88506e-08	3.31388e-06	0	0	0	0	0	0	1.6209e-07	0	0	0
ID_547869	6.85876e-08	3.07969e-07	7.57093e-06	3.96179e-07	0	0	1.83523e-06	1.79799e-06	2.36634e-07	2.02449e-06	1.04403e-06	4.40402e-06	0	1.68524e-06	0	7.05856e-06	0	0	9.44079e-08	6.70597e-07
ID_547902	2.31759e-06	0	0	8.72534e-06	0	0	7.35777e-07	0	2.80831e-07	2.30562e-06	4.11836e-07	0	0	2.56943e-05	5.04354e-06	0	0	5.65948e-07	1.73852e-06	2.49175e-06
ID_547956	2.70417e-07	8.9134e-08	1.27611e-05	8.23158e-07	0	0	2.71554e-07	1.24929e-07	2.31933e-07	0	0	6.1563e-07	0	2.01644e-07	0	0	3.15698e-07	0	2.36601e-06	3.78219e-06
ID_548077	6.0066e-06	0	2.3527e-07	2.01823e-05	0	0	2.96367e-06	0	4.89347e-07	7.35681e-06	1.0799e-06	6.23142e-08	0	4.01485e-05	6.65036e-06	0	8.18969e-07	3.97742e-06	2.08217e-06	9.203e-06
ID_548095	1.02296e-07	1.32423e-07	0	0	0	0	0	0	0	1.06795e-06	1.55723e-07	4.43889e-08	0	0	0	0	0	0	0	0
ID_548292	9.11704e-07	2.71522e-07	0	2.44206e-07	0	0	1.44199e-06	7.90612e-07	3.37305e-06	0	6.7771e-07	4.82003e-06	0	7.66783e-07	0	0	0	0	6.84224e-06	0
ID_548398	2.15279e-06	1.32998e-06	0	0	0	0	0	0	9.26669e-05	4.43131e-06	1.05747e-06	0	0	0	0	2.30711e-06	7.21698e-07	0	0	0
ID_548460	0	0	0	4.7277e-08	0	0	1.01555e-07	0	4.76506e-07	0	0	0	0	6.89717e-08	5.09878e-07	0	0	0	2.37131e-07	0
ID_548526	0	0	0	0	0	0	0	0	9.22353e-07	0	0	0	0	0	0	0	0	0	0	0
ID_548538	9.04985e-07	1.84557e-06	0	2.11588e-05	0	1.06859e-06	1.12611e-05	1.26501e-05	1.47332e-05	0	0	3.2751e-05	3.06376e-06	7.35241e-05	0	4.77126e-06	0	0	1.82988e-05	7.35484e-07
ID_548578	0	0	0	0	0	0	3.81968e-08	0	0	0	0	0	0	0	0	0	0	0	2.43677e-08	0
ID_548597	0	0	0	0	0	0	0	0	0	1.90313e-07	0	0	0	0	0	0	0	0	0	0
ID_548711	5.85783e-06	0	1.05928e-07	1.61628e-05	0	0	2.44136e-06	0	6.61049e-07	6.93962e-06	7.76563e-07	5.59821e-08	0	3.29922e-05	7.06524e-06	0	5.96849e-07	3.09087e-06	2.17484e-06	5.49728e-06
ID_548720	0	0	0	0	0	0	0	0	0	1.50306e-07	0	0	0	0	0	0	0	0	0	0
ID_548813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.56129e-07
ID_548845	1.8079e-06	1.16794e-06	0	3.97246e-07	0	0	3.13276e-06	2.34888e-06	6.53824e-06	4.39712e-06	1.73408e-06	7.46858e-06	5.67251e-06	2.96932e-06	0	0	0	0	1.1521e-05	0
ID_548866	0	0	0	0	0	0	0	0	0	1.78617e-07	0	0	0	0	0	0	0	0	0	0
ID_548905	1.31131e-07	1.05317e-06	0	3.55917e-07	0	0	2.77007e-07	7.14061e-08	7.88086e-07	0	1.59663e-07	8.05531e-07	0	2.26434e-06	0	0	0	0	1.15171e-06	0
ID_549032	0	0	0	0	0	0	9.20082e-07	2.35059e-07	0	0	0	2.60287e-06	0	5.85195e-07	0	0	0	0	0	0
ID_549073	0	0	0	0	0	0	0	0	0	2.35053e-07	0	0	0	0	0	0	0	0	0	0
ID_549097	6.92367e-06	0	0	1.82936e-05	0	0	3.02941e-06	0	4.62439e-07	5.02013e-06	1.00324e-06	4.97462e-08	0	3.08309e-05	6.09671e-06	0	8.49876e-07	4.33653e-06	1.85619e-06	8.85416e-06
ID_549229	0	5.31346e-06	0	0	0	0	0	3.67281e-07	1.3639e-06	0	0	0	0	0	0	0	0	0	4.27618e-06	0
ID_549279	0	0	0	0	0	0	0	0	0	3.10759e-07	0	0	0	0	0	0	0	0	0	0
ID_549346	0	0	0	0	0	0	9.73208e-08	6.88752e-08	0	0	0	9.68305e-08	0	0	0	0	0	0	0	0
ID_549435	0	7.51953e-07	0	0	0	0	4.45181e-07	2.40931e-07	1.05065e-06	0	6.09786e-07	2.52112e-07	0	2.33423e-07	0	0	0	0	7.05965e-07	0
ID_549457	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05792e-07	0	0	0	0	0	0
ID_549719	0	2.3483e-07	0	0	0	0	0	0	0	0	0	4.67883e-07	0	0	0	0	0	0	2.66069e-07	0
ID_549739	0	2.14619e-07	0	2.15834e-07	0	0	3.5388e-07	3.0199e-07	6.27857e-07	0	3.40061e-07	1.07564e-06	0	1.00972e-06	0	0	0	0	0	0
ID_549780	0	0	0	0	0	0	0	0	0	0	0	0	0	1.77172e-07	0	0	0	0	0	0
ID_549919	3.90412e-07	0	0	0	0	0	3.17346e-06	4.05326e-06	1.80469e-07	0	0	1.19117e-07	0	0	0	0	0	0	4.92228e-07	0
ID_549934	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34699e-07	0	0	0	0	0	0
ID_549942	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76867e-08	0	0	0	0	0	0
ID_549986	0	0	0	0	0	0	0	0	0	7.6986e-07	1.10774e-07	0	0	0	0	6.7259e-06	0	0	0	0
ID_550003	0	0	0	0	0	0	0	0	0	9.60937e-07	1.44072e-07	0	0	0	0	0	0	0	0	0
ID_550014	0	0	0	0	0	0	1.01532e-07	1.60712e-07	0	1.00871e-06	2.52709e-07	2.46056e-07	0	0	0	0	0	0	0	0
ID_550047	6.55655e-07	6.66355e-07	9.17934e-06	1.00524e-06	0	0	1.04902e-06	8.81717e-07	6.75859e-07	0	0	8.63913e-07	0	6.23939e-07	2.03358e-06	0	0	5.83985e-07	2.69434e-06	1.41069e-06
ID_550166	0	0	0	0	0	0	0	0	0	1.28891e-06	3.76417e-08	0	0	0	0	5.33242e-07	0	0	0	0
ID_550375	0	0	0	0	0	0	0	0	0	1.2997e-05	0	0	0	0	0	0	0	0	0	0
ID_550456	0	0	0	0	0	0	8.38347e-07	0	1.08392e-06	0	0	1.88264e-06	0	0	0	0	0	0	0	0
ID_550466	0	0	0	0	0	0	0	0	0	0	2.42528e-07	0	0	0	0	0	0	0	0	0
ID_550854	0	0	0	0	0	0	0	0	0	0	7.16191e-08	0	0	0	0	0	0	0	0	0
ID_550865	0	1.28089e-08	0	0	0	0	0	5.60586e-07	5.34484e-08	3.26369e-07	1.25074e-07	0	0	4.40947e-06	0	8.96744e-07	0	0	7.28148e-09	0
ID_550938	0	0	0	0	0	0	0	0	0	3.52955e-07	2.01039e-07	0	0	0	0	1.43288e-06	0	0	0	0
ID_550959	0	0	0	0	0	0	0	0	0	7.79144e-07	1.13362e-07	0	0	0	0	0	0	0	0	0
ID_550985	0	0	0	0	0	0	0	0	0	0	2.06741e-07	0	0	0	0	4.2047e-06	0	0	0	0
ID_551001	6.24264e-08	1.51185e-06	0	0	0	0	1.73095e-06	7.65881e-07	2.49552e-06	3.15172e-07	8.43166e-07	3.82463e-06	3.95393e-07	1.66953e-07	0	6.25041e-07	0	0	2.94907e-07	0
ID_551050	2.9355e-06	2.58596e-06	1.38462e-07	6.70036e-07	0	1.39135e-07	6.19703e-06	3.8182e-06	1.42433e-05	1.39796e-06	2.56422e-06	1.27335e-05	4.05466e-07	5.57676e-06	0	3.82269e-06	2.32847e-07	0	2.01263e-05	2.842e-07
ID_551059	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54199e-08	0	0	0	0	0	0
ID_551357	0	0	0	5.76291e-08	0	0	6.25431e-08	0	0	0	0	0	0	2.46373e-07	0	0	0	0	0	0
ID_551427	5.24048e-08	1.40392e-07	0	0	0	0	0	0	0	7.93357e-07	2.26972e-07	0	0	0	0	1.6158e-06	0	0	0	0
ID_551477	0	2.09495e-06	0	0	0	0	0	2.59069e-06	0	0	4.90423e-07	3.35261e-06	0	2.0224e-07	0	0	0	0	0	0
ID_551851	0	0	0	0	0	1.23182e-07	3.19073e-07	1.96122e-06	0	0	8.03356e-08	9.42626e-06	0	0	0	1.1363e-06	0	0	0	1.67114e-07
ID_551899	0	0	0	0	0	0	2.06672e-07	3.68926e-06	0	0	1.04494e-06	5.61544e-06	5.11539e-06	9.37333e-07	0	0	0	0	3.9206e-07	0
ID_551904	0	5.44996e-07	0	0	0	1.39431e-06	1.72723e-06	1.43533e-06	3.89298e-07	0	6.65221e-07	1.04107e-05	0	1.67421e-07	0	6.0754e-06	0	0	0	1.50709e-06
ID_551922	0	1.55618e-07	0	0	0	0	1.37781e-07	0	1.4256e-07	0	0	3.16618e-06	0	2.01755e-07	0	5.44066e-06	0	0	0	3.98387e-07
ID_551930	0	0	0	9.27914e-07	0	0	3.3125e-07	0	0	0	0	5.4741e-07	0	0	0	0	0	0	2.64284e-07	0
ID_551981	0	0	0	0	0	0	1.38606e-07	7.57418e-07	0	0	1.28055e-07	3.83552e-06	0	0	0	0	0	0	0	0
ID_552116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03937e-07	0
ID_552398	0	5.54612e-07	0	0	0	0	0	4.51424e-07	9.59548e-08	0	7.9471e-07	0	0	0	0	0	0	0	0	0
ID_552407	3.07073e-07	1.74482e-06	0	0	0	0	0	0	0	0	1.3771e-06	0	0	0	0	0	0	0	0	0
ID_552461	0	6.01063e-08	0	7.27741e-08	0	1.50997e-07	0	0	0	5.09492e-07	7.32484e-08	0	0	1.11871e-07	1.06803e-06	0	8.42073e-08	3.79696e-07	0	1.0281e-07
ID_552496	8.47167e-09	0	0	0	0	0	0	0	0	6.29128e-08	9.12332e-09	0	0	0	0	0	0	0	0	0
ID_552631	7.46437e-09	6.39031e-09	3.31772e-06	6.38646e-08	2.31701e-05	2.40929e-08	1.70201e-08	0	5.34134e-08	1.51606e-06	3.13745e-08	2.54583e-08	2.44267e-05	1.19e-08	1.37155e-06	2.23415e-07	3.22738e-07	7.56873e-06	1.0858e-08	6.03481e-06
ID_552646	8.18694e-06	1.45868e-06	6.60357e-06	8.53293e-06	4.35665e-05	7.43132e-06	5.37189e-06	9.13386e-07	2.53702e-06	1.56437e-05	1.90045e-06	1.46298e-06	5.71359e-05	7.5774e-06	7.90116e-06	8.40162e-06	2.36592e-06	1.97924e-05	5.67808e-06	1.58453e-05
ID_553005	6.43546e-06	1.4648e-06	9.49536e-06	7.35565e-06	3.75758e-05	1.2244e-05	4.9297e-06	9.29186e-07	2.20431e-06	1.73897e-05	2.27196e-06	1.24669e-06	6.09629e-05	8.79606e-06	5.24307e-06	8.87835e-06	2.71618e-06	2.18836e-05	3.92797e-06	1.49511e-05
ID_553099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01691e-06	0	0	0	0	0
ID_553144	0	0	0	8.52784e-07	0	0	0	0	0	0	0	9.33934e-07	0	0	0	0	0	0	0	0
ID_553262	0	0	0	0	0	0	1.15235e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
ID_553366	0	2.32733e-07	0	0	0	0	7.20137e-07	2.90542e-06	2.2864e-07	1.95123e-06	2.66048e-07	5.6458e-06	0	3.29592e-07	0	0	9.57034e-07	0	0	0
ID_553396	0	6.43972e-07	5.77459e-07	0	0	0	4.41871e-07	3.34332e-07	8.01495e-08	0	2.32959e-07	2.51645e-06	0	1.78238e-07	0	0	0	7.25939e-07	0	0
ID_553399	0	0	0	1.01433e-06	0	0	2.17827e-07	2.8435e-07	0	0	0	1.75565e-06	0	8.60469e-07	0	0	0	0	1.38632e-06	0
ID_553464	3.55052e-06	7.27385e-06	9.18317e-08	2.81503e-06	6.00396e-07	0	4.63433e-06	3.63059e-06	4.86078e-06	1.8864e-06	5.42723e-06	1.32885e-06	0	1.26688e-06	0	3.45694e-06	0	0	5.31585e-06	1.01499e-06
ID_553592	0	1.97321e-08	0	0	0	0	1.75093e-08	0	1.42473e-07	0	4.84689e-08	9.50042e-07	0	1.83631e-08	0	1.36426e-06	0	0	0	0
ID_553653	1.31178e-06	0	0	2.10344e-06	0	0	5.51125e-07	0	0	0	0	3.09137e-07	0	4.96452e-06	0	0	0	0	8.14939e-07	0
ID_553682	0	3.12071e-07	1.96336e-07	0	0	0	4.57228e-07	2.0557e-06	1.07416e-07	0	0	1.08583e-06	0	9.69103e-08	0	0	0	0	0	0
ID_553728	0	0	0	0	0	0	1.19473e-06	1.09602e-06	0	0	2.75981e-07	4.5726e-06	0	0	0	0	0	0	0	9.106e-07
ID_553863	0	0	0	1.41268e-06	0	0	2.38842e-06	0	0	0	0	1.058e-05	0	5.11074e-07	0	0	0	0	5.18135e-08	0
ID_553940	0	5.90587e-07	0	0	0	2.82468e-07	6.65151e-08	9.39797e-07	2.24653e-07	6.36743e-07	8.22721e-07	3.39728e-06	0	2.09276e-07	0	2.58895e-06	0	0	0	0
ID_554024	1.19426e-06	0	0	1.83998e-06	0	0	5.13305e-07	0	0	0	0	1.67373e-06	0	4.96508e-06	9.78272e-07	0	0	0	1.41209e-06	0
ID_554057	3.21531e-06	0	0	3.6624e-06	0	0	0	0	0	0	0	1.20169e-06	0	1.31111e-05	0	0	0	0	3.38823e-06	0
ID_554105	0	0	0	0	0	0	4.70473e-08	0	5.55007e-08	0	0	0	0	0	0	0	0	0	0	0
ID_554201	0	1.06149e-06	0	0	0	0	6.7692e-07	3.98654e-06	5.23306e-07	0	1.56262e-06	1.47863e-05	0	3.73054e-07	0	0	5.58675e-07	0	0	0
ID_554325	0	0	2.4082e-06	0	0	7.75533e-07	0	0	0	0	0	0	0	0	2.9893e-06	8.90821e-07	0	1.24291e-05	0	7.36857e-06
ID_554342	3.37777e-06	1.40697e-06	2.32626e-07	6.35341e-06	0	0	5.1873e-06	4.67195e-07	1.86781e-06	0	1.13511e-06	9.16142e-07	0	8.38451e-06	0	0	5.14294e-07	0	3.5449e-06	0
ID_554348	0	1.3747e-07	1.47684e-07	5.41139e-08	0	0	0	0	2.0548e-07	6.66556e-07	7.25407e-08	0	5.62583e-06	0	7.05015e-07	1.36584e-06	1.68029e-07	1.13647e-06	0	1.41252e-06
ID_554580	3.23993e-07	0	0	1.32363e-06	0	0	1.4835e-06	0	0	0	0	6.60491e-07	0	5.44946e-06	0	0	0	0	7.83001e-07	0
ID_554594	7.42002e-07	0	0	1.79268e-06	0	0	3.36933e-07	0	0	0	0	3.68716e-07	0	3.97973e-06	0	0	0	0	6.6333e-07	0
ID_554613	0	0	0	1.73979e-06	0	0	1.30143e-06	0	0	0	0	0	0	2.53306e-07	0	0	0	0	0	0
ID_554637	1.32718e-06	0	0	2.07654e-06	0	0	6.33e-07	0	0	0	0	0	0	6.86839e-06	0	0	0	0	2.08617e-06	0
ID_554668	3.00564e-08	0	0	7.00828e-07	0	0	0	0	0	0	0	6.35706e-07	0	1.27646e-06	0	0	0	0	1.19108e-06	0
ID_554674	0	0	0	1.47508e-06	0	0	5.51125e-07	0	0	0	0	0	0	0	0	0	0	0	9.31123e-07	0
ID_554770	0	0	0	0	0	0	1.24448e-07	0	0	0	3.442e-07	8.29308e-07	0	0	0	0	0	0	0	0
ID_554772	0	1.27326e-06	1.04657e-07	0	0	2.09369e-07	2.07047e-06	2.39418e-06	2.02842e-07	2.35554e-07	3.73203e-07	8.20112e-06	0	4.12642e-07	0	2.90949e-06	1.15974e-07	2.6324e-07	0	2.85108e-07
ID_554828	6.5028e-07	0	0	1.19747e-06	0	0	3.10702e-07	0	0	0	0	9.29486e-07	0	5.25213e-06	0	0	0	0	1.20469e-06	0
ID_554880	0	0	0	1.316e-06	0	0	1.65338e-07	0	0	0	0	3.6066e-07	0	6.09132e-06	0	0	0	0	2.97968e-07	0
ID_554956	0	0	0	1.3536e-06	0	0	1.88189e-07	0	0	0	0	2.11118e-07	0	4.18769e-06	0	0	0	0	0	0
ID_555466	0	0	0	0	0	0	0	0	0	2.86204e-07	0	0	0	0	0	0	0	0	0	0
ID_555641	0	0	5.11374e-06	0	2.99343e-07	4.64591e-07	0	0	0	0	0	0	0	0	2.43573e-06	1.72437e-06	1.04025e-07	2.27259e-05	0	1.02681e-05
ID_555785	0	0	0	0	0	0	0	0	0	0	0	1.47328e-06	0	2.85927e-06	0	0	0	0	0	0
ID_555787	0	0	0	0	0	0	3.65271e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
ID_555896	0	0	0	0	0	0	8.96601e-07	8.15074e-07	0	5.455e-07	0	1.04939e-06	0	1.99461e-07	0	0	0	0	0	0
ID_556304	0	6.16007e-08	0	9.43652e-08	0	0	0	6.01298e-08	6.45265e-08	1.77185e-07	1.2715e-07	0	0	0	0	0	1.75673e-07	1.98063e-07	0	3.19997e-07
ID_556350	0	5.31239e-08	0	7.29485e-08	0	0	0	1.28676e-08	4.15784e-08	1.1354e-07	1.14022e-07	0	2.90677e-07	0	0	0	0	0	0	0
ID_556385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.84849e-06	0	0	5.11764e-07	0	2.6402e-07
ID_556398	0	0	0	1.51648e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ID_556493	0	2.93537e-08	0	8.28251e-08	0	0	0	0	1.23839e-07	4.79274e-06	4.7524e-07	0	0	0	0	0	0	2.88091e-07	0	2.28989e-06
ID_556773	6.37625e-06	5.54563e-05	2.17144e-06	1.41934e-06	0	0	3.27864e-05	4.21295e-05	2.39233e-05	5.38902e-06	2.19249e-06	1.43511e-05	0	1.32047e-05	0	4.23413e-05	0	0	1.31993e-05	1.85914e-06
ID_556961	4.45253e-06	3.12087e-06	0	1.75826e-05	0	4.42788e-07	5.476e-06	2.34718e-06	6.50442e-06	9.99773e-07	9.98807e-06	2.8073e-06	0	4.02009e-06	1.05029e-06	0	4.84841e-07	2.14767e-06	4.75043e-06	1.80889e-06
ID_557165	0	0	0	0	0	0	0	0	0	0	0	0	6.58533e-06	0	0	0	0	0	0	0
ID_557166	0	0	0	1.78105e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ID_557173	0	0	0	0	0	0	3.21975e-07	0	0	0	3.35384e-07	0	0	0	0	0	0	0	0	0
ID_557444	0	5.54811e-07	0	3.81308e-07	0	0	0	0	0	0	0	6.98208e-07	0	0	0	0	0	0	0	0
ID_557543	0	0	0	3.79417e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ID_557589	0	0	2.97965e-06	0	0	0	0	3.49614e-06	0	0	2.45161e-07	0	0	0	0	0	0	0	0	0
ID_557679	4.43935e-07	0	0	2.78586e-07	0	0	4.38488e-07	0	4.36404e-07	0	9.96421e-07	0	0	1.79446e-07	0	0	0	0	0	0
ID_557703	0	4.0418e-08	0	0	0	0	5.43989e-08	0	5.76863e-08	0	1.17106e-07	0	0	0	0	0	0	0	1.75098e-08	0
ID_557724	0	0	0	0	0	0	0	0	0	0	0	0	0	5.56338e-07	0	0	0	0	0	0
ID_558103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31649e-07	0	0	0
ID_558168	4.03133e-07	0	0	0	0	0	0	0	0	0	0	0	0	5.94199e-07	0	0	0	0	0	0
ID_558305	7.06059e-07	1.81857e-05	1.81122e-07	1.74497e-07	0	0	6.39971e-06	2.22915e-06	3.84176e-06	0	3.49154e-07	2.00226e-06	9.07962e-07	4.43561e-07	0	0	2.00837e-07	0	9.47736e-07	0
ID_558356	1.40185e-05	4.05788e-07	1.30934e-06	1.26706e-05	0	1.93883e-07	4.56554e-08	9.25371e-07	0	0	0	4.09744e-07	0	3.47964e-06	4.44125e-07	0	1.04765e-06	4.08566e-07	1.7666e-05	7.75011e-07
ID_558521	0	0	0	0	0	0	0	0	0	0	0	2.36558e-07	0	0	0	0	0	0	0	0
ID_558618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.17393e-05	0
ID_558635	7.15543e-07	1.63788e-06	0	2.91196e-06	0	0	4.72393e-07	1.58429e-06	5.47769e-07	0	0	1.348e-06	0	0	0	0	0	0	1.5544e-07	0
ID_558733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.98556e-06	0
ID_559332	0	0	0	0	0	0	0	0	0	0	1.75465e-07	0	0	0	0	0	0	0	0	0
ID_559374	1.5584e-05	3.01679e-05	0	1.34956e-05	0	1.58291e-07	8.52841e-06	1.5709e-05	3.40027e-05	0	1.13613e-06	4.87422e-06	9.22583e-07	1.17152e-05	0	1.46222e-06	2.70637e-07	1.99019e-07	4.68325e-06	2.17948e-07
ID_559409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.42761e-06	0
ID_559416	4.92e-06	0	0	0	0	0	0	0	0	0	0	0	0	2.77356e-06	0	0	0	0	0	0
ID_559487	7.36479e-06	3.08652e-05	1.62297e-05	7.91715e-06	1.85961e-05	2.9842e-05	1.39353e-05	0	8.27124e-06	2.75924e-05	1.15983e-05	3.61343e-06	2.26426e-05	7.43024e-06	2.03827e-05	3.52517e-05	2.87632e-05	2.97247e-05	9.27856e-06	1.13705e-05
ID_559706	0	0	4.82004e-07	0	5.15046e-07	1.60619e-07	0	0	1.33656e-07	3.6162e-07	5.231e-08	0	2.80845e-06	0	3.80989e-06	4.37168e-06	1.78378e-07	8.07785e-07	0	4.9485e-06
ID_559748	1.86737e-06	0	0	0	0	0	0	0	0	0	0	0	0	2.68707e-06	0	0	0	0	0	0
ID_559823	7.95481e-06	2.43154e-07	3.36296e-07	1.78231e-05	0	1.83052e-07	0	8.39923e-07	0	0	1.18902e-07	1.86028e-07	1.0669e-06	1.12593e-05	0	0	4.06122e-07	0	1.32332e-05	7.45511e-07
ID_560022	7.60133e-08	0	0	7.33191e-08	0	0	1.11598e-07	0	0	0	0	0	0	1.40735e-07	0	0	0	0	0	0
ID_560075	0	0	0	0	0	0	0	0	0	5.90412e-07	0	0	0	0	3.12974e-07	0	0	0	0	1.79917e-07
ID_560144	0	0	0	1.41789e-07	0	0	1.04411e-07	0	1.37093e-07	0	0	0	0	2.10027e-07	0	0	0	0	4.12814e-07	0
ID_560225	4.35713e-06	0	0	0	0	0	1.1211e-05	7.5701e-07	1.36846e-05	0	1.43447e-06	0	0	1.78174e-06	0	0	0	0	0	0
ID_560263	2.08616e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ID_560318	0	0	0	0	0	2.80373e-07	2.1539e-06	2.45669e-06	0	0	5.93419e-07	1.10327e-05	0	0	0	0	0	0	0	0
ID_560518	0	2.78689e-07	0	0	0	0	1.05356e-06	0	1.49812e-06	0	0	0	0	3.01798e-07	0	0	0	0	0	0
ID_560549	0	2.5555e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ID_560681	6.87328e-06	4.26283e-06	3.11258e-05	6.39685e-06	7.56807e-05	2.24669e-05	8.62271e-06	0	2.12305e-05	5.48273e-05	3.63846e-06	2.77591e-06	3.36904e-06	4.36973e-06	2.24714e-05	2.09567e-05	4.69839e-06	6.99093e-05	4.09584e-06	5.35314e-05
ID_560736	1.11938e-07	0	0	8.67691e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ID_560823	2.16005e-06	6.69081e-06	2.69692e-07	8.69317e-07	0	5.64936e-07	2.59476e-05	1.7774e-05	1.25861e-05	2.54697e-06	9.19549e-06	1.58265e-05	0	8.21884e-06	0	0	0	0	8.71313e-07	7.35064e-07
ID_560828	0	0	0	0	0	0	0	7.99331e-06	0	0	0	9.47291e-06	0	0	0	0	0	0	0	0
ID_560857	0	0	0	6.55269e-08	0	0	0	0	0	5.94789e-07	4.43404e-08	0	0	0	0	0	0	0	0	0
ID_560913	0	0	0	0	0	0	0	1.41575e-05	0	0	0	1.29137e-05	0	0	0	0	0	0	0	0
ID_560931	0	0	0	0	0	0	0	0	0	5.06766e-07	0	0	0	0	0	0	0	0	0	0
ID_561084	0	0	0	0	0	0	0	0	0	1.50306e-06	0	0	0	0	0	0	0	0	0	0
ID_561356	0	2.86441e-07	0	0	0	0	0	0	0	0	0	0	0	4.03887e-07	0	0	0	0	0	0
ID_561360	0	0	0	0	0	0	6.98709e-08	0	0	0	0	1.39515e-07	0	9.38322e-08	0	0	0	0	0	0
ID_561404	2.15326e-06	5.03441e-07	0	0	0	0	0	2.43049e-06	4.2153e-07	0	0	5.00449e-07	0	0	0	0	0	0	0	0
ID_561539	0	4.76318e-08	0	0	0	0	5.1962e-07	0	2.08093e-07	0	1.29731e-07	0	0	1.70162e-07	0	0	0	0	0	3.07337e-07
ID_561874	4.2823e-08	2.60289e-07	0	1.01231e-07	4.49014e-07	0	0	0	4.46004e-08	3.6162e-07	1.89402e-07	8.48612e-08	0	3.96667e-08	6.64289e-07	1.29081e-06	0	3.52111e-07	2.10354e-08	0
ID_561878	0	0	0	2.11358e-07	0	0	1.06464e-07	0	0	0	0	0	0	6.53944e-07	0	0	0	0	1.36535e-07	0
ID_561921	1.26995e-07	1.08469e-07	0	0	0	0	0	0	8.52477e-08	0	9.97347e-08	2.70495e-08	0	1.0115e-07	0	0	1.14051e-07	0	0	6.97178e-07
ID_561990	9.10681e-07	2.78581e-07	4.35711e-07	7.45186e-07	0	0	3.74551e-08	0	8.83333e-08	0	9.2856e-08	9.03673e-07	0	2.48168e-06	2.93114e-06	0	3.45981e-07	0	6.85868e-07	1.24519e-06
ID_562020	2.33682e-05	0	0	1.68656e-05	0	1.58547e-06	6.52475e-06	1.5616e-06	2.89347e-07	5.95552e-07	1.01991e-06	8.45476e-06	0	3.28552e-05	0	0	5.83867e-07	1.32894e-06	2.00161e-05	3.59834e-07
ID_562178	3.93883e-08	3.74207e-07	0	1.83384e-07	0	0	0	0	7.11082e-08	0	2.90427e-07	1.7066e-07	0	0	0	0	0	0	0	1.581e-06
ID_562358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.1717e-08	0
ID_562453	4.1316e-08	6.87511e-07	0	0	0	0	2.78784e-06	3.43064e-07	1.01373e-06	1.51335e-07	4.1308e-07	2.02999e-06	0	1.15064e-07	0	0	0	0	4.03471e-08	0
ID_562478	0	0	0	0	0	0	0	0	4.9547e-07	0	0	0	0	0	0	0	0	0	0	7.7656e-06
ID_562583	0	0	0	0	0	0	0	0	0	1.64888e-06	0	0	0	0	0	0	0	0	0	0
ID_562680	3.29159e-08	2.78187e-08	1.05671e-07	2.632e-08	0	0	0	0	0	1.91049e-06	1.42849e-07	0	0	0	5.14177e-07	0	4.96387e-07	0	0	1.31494e-06
